Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,GPA,Scholarship Status / Tuition Fees,Clubs Attending
12230028,Min Win,KLC,Kang Daehyun,win47@inha.edu,010-7798-3625,1999-06-24,M,"37 Geumgang-Ro, Bupyeong-Gu, Incheon 123112",3,2.72,25%,Game Programming
12230029,Jung Donghyun,IBT,Jung Eunji,donghyun97@inha.edu,010-6876-7102,2005-06-09,M,"12 Cheongun-Ro, Yeonsu-Gu, Incheon 125425",3,2.88,Full Tuition Fee,Kayaking
12230030,Kim Minho,IBT,Lee Hana,minho14@inha.edu,010-6774-2684,2004-02-16,M,"35 Ondang-Ro, Gyeyang-Gu, Incheon 120758",3,4.28,Full Tuition Fee,Game Programming
12230031,Jahongir,ISE,Kang Daehyun,jahongir80@inha.edu,010-3305-9257,2004-11-14,M,"26 Geumgang-Ro, Namdong-Gu, Incheon 121572",3,2.34,Full Tuition Fee,Game Programming
12230032,Jung Donghyun,IBT,Choi Minseo,donghyun99@inha.edu,010-1840-2595,2005-06-16,M,"71 Myeongdong-Ro, Namdong-Gu, Incheon 120451",3,2.31,100%,0
12230033,Kim Minho,IBT,Choi Minseo,minho75@inha.edu,010-8362-8604,2005-12-16,M,"59 Ondang-Ro, Seo-Gu, Incheon 125312",3,4.48,25%,Debate Team
12230034,Azizbek,ISE,Park Jimin,azizbek7@inha.edu,010-8287-1981,1995-04-02,M,"55 Ondang-Ro, Namdong-Gu, Incheon 120414",3,4.06,Full Tuition Fee,Music Society
12230035,Kang Seoyeon,IBT,Kang Daehyun,seoyeon6@inha.edu,010-2574-1632,1996-04-19,F,"38 Geumgang-Ro, Seo-Gu, Incheon 129498",3,3.02,50%,Game Programming
12230036,Choi Soojin,IBT,Lee Hana,soojin64@inha.edu,010-4036-2126,2003-06-15,F,"47 Geumgang-Ro, Namdong-Gu, Incheon 125896",3,2.61,Full Tuition Fee,Rock Climbing
12230037,Park Hyunjin,IBT,Choi Minseo,hyunjin85@inha.edu,010-8456-6063,1999-07-27,M,"58 Cheongun-Ro, Yeonsu-Gu, Incheon 127997",3,2.01,25%,Kayaking
12230038,Choi Soojin,IBT,Kang Daehyun,soojin93@inha.edu,010-5722-8479,1998-03-09,F,"31 Myeongdong-Ro, Seo-Gu, Incheon 125393",3,2.99,Full Tuition Fee,Drama Club
12230039,Meerim Zhumagul,KLC,Choi Minseo,zhumagul76@inha.edu,010-7757-4718,2005-06-02,F,"95 Geumgang-Ro, Yeonsu-Gu, Incheon 122302",3,2.45,50%,Skating
12230040,Shohjahon,ISE,Kim Seokjin,shohjahon64@inha.edu,010-6281-4396,1995-12-11,M,"66 Cheongun-Ro, Yeonsu-Gu, Incheon 123621",3,3.98,100%,Game Programming
12230041,Shohjahon,ISE,Jung Hoseok,shohjahon70@inha.edu,010-1846-1186,2002-01-25,M,"16 Geumgang-Ro, Namdong-Gu, Incheon 124097",3,2.34,Full Tuition Fee,Skating
12230042,Jung Donghyun,IBT,Choi Minseo,donghyun37@inha.edu,010-2429-7376,1998-03-13,M,"92 Cheongun-Ro, Gyeyang-Gu, Incheon 128253",3,3.03,100%,0
12230043,Dilnoza,ISE,Lee Hana,dilnoza98@inha.edu,010-2190-1661,1996-10-17,F,"89 Myeongdong-Ro, Yeonsu-Gu, Incheon 124643",3,2.78,50%,Kayaking
12230044,Nazira Erkin,KLC,Jung Hoseok,erkin75@inha.edu,010-4427-4849,2000-02-28,F,"77 Jungang-Ro, Namdong-Gu, Incheon 127287",3,3.22,Full Tuition Fee,0
12230045,Choi Soojin,IBT,Kim Seokjin,soojin40@inha.edu,010-6868-2360,1998-03-10,F,"48 Geumgang-Ro, Yeonsu-Gu, Incheon 120106",3,2.66,25%,Debate Team
12230046,Dilnoza,ISE,Jung Eunji,dilnoza47@inha.edu,010-4610-2257,2002-04-13,F,"93 Geumgang-Ro, Gyeyang-Gu, Incheon 125791",3,4.47,Full Tuition Fee,Music Society
12230047,Jahongir,ISE,Kim Seokjin,jahongir2@inha.edu,010-3293-5761,2000-05-03,M,"38 Ondang-Ro, Gyeyang-Gu, Incheon 121828",3,3.47,Full Tuition Fee,Debate Team
12230048,Kang Seoyeon,IBT,Jung Hoseok,seoyeon43@inha.edu,010-8302-9031,2002-09-01,F,"23 Cheongun-Ro, Seo-Gu, Incheon 121213",3,2.14,100%,0
12230049,Azizbek,ISE,Lee Hana,azizbek27@inha.edu,010-2397-5855,2002-09-09,M,"46 Ondang-Ro, Gyeyang-Gu, Incheon 127777",3,2.4,50%,0
12230050,Madina,ISE,Choi Minseo,madina40@inha.edu,010-5037-1503,2005-06-08,F,"90 Geumgang-Ro, Yeonsu-Gu, Incheon 124686",3,3.77,25%,Kayaking
12230051,Jung Donghyun,IBT,Choi Minseo,donghyun6@inha.edu,010-4213-9205,1996-02-10,M,"81 Jungang-Ro, Namdong-Gu, Incheon 121846",3,2.81,25%,Drama Club
12230052,Malika,ISE,Park Jimin,malika16@inha.edu,010-1816-4792,1999-05-15,F,"76 Geumgang-Ro, Bupyeong-Gu, Incheon 129867",3,2.5,100%,Drama Club
12230053,Dilnoza,ISE,Choi Minseo,dilnoza56@inha.edu,010-5364-3898,2002-03-22,F,"77 Ondang-Ro, Bupyeong-Gu, Incheon 121908",3,3.35,100%,Dance Club
12230054,Bekbolot Akyl,KLC,Kim Seokjin,akyl45@inha.edu,010-2222-1383,2003-05-13,M,"21 Myeongdong-Ro, Namdong-Gu, Incheon 126865",3,3.27,100%,Dance Club
12230055,Shohjahon,ISE,Jung Hoseok,shohjahon84@inha.edu,010-3613-7472,1995-11-11,M,"51 Geumgang-Ro, Namdong-Gu, Incheon 120642",3,2.87,Full Tuition Fee,Debate Team
12230056,Kim Minho,IBT,Lee Hana,minho4@inha.edu,010-7195-7461,2002-09-07,M,"45 Geumgang-Ro, Yeonsu-Gu, Incheon 124442",3,2.06,Full Tuition Fee,Dance Club
12230057,Madina,ISE,Jung Hoseok,madina51@inha.edu,010-2574-2110,2004-09-05,F,"76 Ondang-Ro, Seo-Gu, Incheon 127242",3,2.86,25%,Debate Team
12230058,Min Win,KLC,Lee Hana,win33@inha.edu,010-4990-4480,2002-11-08,M,"12 Jungang-Ro, Namdong-Gu, Incheon 123233",3,3.0,100%,0
12230059,Park Hyunjin,IBT,Lee Hana,hyunjin58@inha.edu,010-4512-4155,1999-08-07,M,"70 Jungang-Ro, Gyeyang-Gu, Incheon 127585",3,2.56,50%,Debate Team
12230060,Lee Jisoo,IBT,Jung Eunji,jisoo73@inha.edu,010-7376-5706,2003-01-22,F,"10 Cheongun-Ro, Bupyeong-Gu, Incheon 124087",3,2.61,Full Tuition Fee,Drama Club
12230061,Choi Soojin,IBT,Kim Seokjin,soojin27@inha.edu,010-4209-1558,2000-06-16,F,"85 Cheongun-Ro, Gyeyang-Gu, Incheon 121028",3,3.92,25%,Rock Climbing
12230062,Azizbek,ISE,Park Jimin,azizbek57@inha.edu,010-4621-9919,2005-04-19,M,"12 Jungang-Ro, Yeonsu-Gu, Incheon 124012",3,3.71,Full Tuition Fee,0
12230063,Jung Donghyun,IBT,Jung Eunji,donghyun25@inha.edu,010-9987-1028,1996-04-15,M,"59 Jungang-Ro, Yeonsu-Gu, Incheon 128837",3,2.67,Full Tuition Fee,Game Programming
12230064,Lee Jisoo,IBT,Choi Minseo,jisoo73@inha.edu,010-4925-5386,2001-03-12,F,"10 Jungang-Ro, Seo-Gu, Incheon 121317",3,4.34,Full Tuition Fee,Game Programming
12230065,Yamada Taro,KLC,Kang Daehyun,taro95@inha.edu,010-3972-4431,1995-06-14,M,"84 Geumgang-Ro, Seo-Gu, Incheon 121396",3,4.33,Full Tuition Fee,Dance Club
12230066,Madina,ISE,Kang Daehyun,madina47@inha.edu,010-8911-6380,1999-01-21,F,"25 Jungang-Ro, Bupyeong-Gu, Incheon 123407",3,2.65,Full Tuition Fee,Drama Club
12230067,Shohjahon,ISE,Kang Daehyun,shohjahon53@inha.edu,010-9289-7737,1998-06-23,M,"43 Myeongdong-Ro, Gyeyang-Gu, Incheon 126736",3,4.37,Full Tuition Fee,Drama Club
12230068,Azizbek,ISE,Jung Hoseok,azizbek8@inha.edu,010-5324-7051,2001-01-13,M,"3 Geumgang-Ro, Namdong-Gu, Incheon 126106",3,3.95,50%,0
12230069,Jahongir,ISE,Lee Hana,jahongir48@inha.edu,010-6134-3271,1999-05-15,M,"98 Cheongun-Ro, Yeonsu-Gu, Incheon 128246",3,2.86,Full Tuition Fee,Rock Climbing
12230070,Ziyoda,ISE,Jung Hoseok,ziyoda76@inha.edu,010-3276-8933,1997-04-07,F,"58 Ondang-Ro, Seo-Gu, Incheon 123262",3,3.4,Full Tuition Fee,Game Programming
12230071,Islom,ISE,Park Jimin,islom20@inha.edu,010-5741-3434,2003-09-16,M,"46 Myeongdong-Ro, Seo-Gu, Incheon 126712",3,2.49,100%,Dance Club
12230072,Park Hyunjin,IBT,Park Jimin,hyunjin85@inha.edu,010-6303-8513,1995-11-28,M,"63 Geumgang-Ro, Bupyeong-Gu, Incheon 129545",3,4.43,50%,0
12230073,Min Win,KLC,Jung Eunji,win51@inha.edu,010-7453-2492,2004-08-03,M,"9 Jungang-Ro, Seo-Gu, Incheon 128213",3,2.12,50%,Skating
12230074,Dilnoza,ISE,Jung Hoseok,dilnoza39@inha.edu,010-5922-7841,2000-04-03,F,"91 Cheongun-Ro, Namdong-Gu, Incheon 126481",3,3.78,50%,Kayaking
12230075,Dilnoza,ISE,Kang Daehyun,dilnoza39@inha.edu,010-4749-2543,1998-10-12,F,"62 Myeongdong-Ro, Bupyeong-Gu, Incheon 124589",3,2.21,Full Tuition Fee,Drama Club
12230076,Madina,ISE,Lee Hana,madina63@inha.edu,010-2167-8373,1998-07-19,F,"42 Geumgang-Ro, Seo-Gu, Incheon 125938",3,2.34,25%,Music Society
12230077,Shohjahon,ISE,Jung Eunji,shohjahon89@inha.edu,010-5481-7624,2002-05-28,M,"99 Geumgang-Ro, Gyeyang-Gu, Incheon 123995",3,3.09,Full Tuition Fee,Skating
12230078,Kobayashi Riku,KLC,Choi Minseo,riku19@inha.edu,010-1392-6811,2000-10-10,M,"67 Myeongdong-Ro, Yeonsu-Gu, Incheon 123864",3,2.87,Full Tuition Fee,0
12230079,Kang Seoyeon,IBT,Jung Hoseok,seoyeon72@inha.edu,010-3478-5985,1995-03-05,F,"43 Cheongun-Ro, Namdong-Gu, Incheon 121674",3,3.03,Full Tuition Fee,Rock Climbing
12230080,Park Hyunjin,IBT,Lee Hana,hyunjin94@inha.edu,010-1321-4561,2004-01-20,M,"40 Ondang-Ro, Bupyeong-Gu, Incheon 125669",3,4.41,25%,Music Society
12230081,Kang Seoyeon,IBT,Lee Hana,seoyeon28@inha.edu,010-5129-9698,2000-05-25,F,"55 Ondang-Ro, Namdong-Gu, Incheon 120341",3,3.63,100%,Drama Club
12230082,Gulnoza,ISE,Park Jimin,gulnoza51@inha.edu,010-9751-3045,2004-03-26,F,"58 Jungang-Ro, Namdong-Gu, Incheon 126465",3,3.1,Full Tuition Fee,Music Society
12230083,Nazira Erkin,KLC,Kim Seokjin,erkin15@inha.edu,010-9301-7321,2003-06-04,F,"1 Myeongdong-Ro, Yeonsu-Gu, Incheon 125473",3,3.13,100%,0
12230084,Park Hyunjin,IBT,Park Jimin,hyunjin74@inha.edu,010-6330-1344,2001-03-08,M,"9 Jungang-Ro, Bupyeong-Gu, Incheon 123618",3,2.79,100%,Dance Club
12230085,Meerim Zhumagul,KLC,Jung Eunji,zhumagul16@inha.edu,010-8279-8048,1999-06-21,F,"35 Ondang-Ro, Bupyeong-Gu, Incheon 122140",3,2.14,100%,Kayaking
12230086,Lee Jisoo,IBT,Kang Daehyun,jisoo99@inha.edu,010-9390-1218,2002-06-20,F,"74 Myeongdong-Ro, Yeonsu-Gu, Incheon 121686",3,2.01,Full Tuition Fee,Drama Club
12230087,Park Hyunjin,IBT,Jung Eunji,hyunjin7@inha.edu,010-3027-5243,1999-09-24,M,"8 Myeongdong-Ro, Bupyeong-Gu, Incheon 120245",3,2.09,25%,Kayaking
12230088,Islom,ISE,Choi Minseo,islom10@inha.edu,010-1484-4497,1995-09-28,M,"86 Geumgang-Ro, Bupyeong-Gu, Incheon 123078",3,2.83,50%,Skating
12230089,Islom,ISE,Park Jimin,islom72@inha.edu,010-2314-9240,1996-07-13,M,"96 Ondang-Ro, Yeonsu-Gu, Incheon 123522",3,2.55,Full Tuition Fee,Rock Climbing
20240000,Gulnoza,ISE,Jung Hoseok,gulnoza8@inha.edu,010-8940-4594,1995-07-13,F,"97 Jungang-Ro, Seo-Gu, Incheon 125659",2,2.61,100%,0
20240001,Choi Soojin,IBT,Park Jimin,soojin86@inha.edu,010-2190-2405,1999-06-03,F,"79 Geumgang-Ro, Bupyeong-Gu, Incheon 123114",2,3.36,50%,Drama Club
20240002,Aibek Temir,KLC,Lee Hana,temir38@inha.edu,010-7094-5359,1997-11-03,M,"9 Geumgang-Ro, Yeonsu-Gu, Incheon 129816",2,3.19,Full Tuition Fee,Rock Climbing
20240003,Ziyoda,ISE,Kang Daehyun,ziyoda22@inha.edu,010-5149-1417,2001-01-07,F,"48 Myeongdong-Ro, Yeonsu-Gu, Incheon 120027",2,2.67,Full Tuition Fee,Dance Club
20240004,Meerim Zhumagul,KLC,Jung Hoseok,zhumagul19@inha.edu,010-6795-2007,1998-08-01,F,"27 Myeongdong-Ro, Bupyeong-Gu, Incheon 124298",2,2.35,Full Tuition Fee,Music Society
20240005,Park Hyunjin,IBT,Jung Eunji,hyunjin11@inha.edu,010-8398-6028,2005-09-16,M,"82 Cheongun-Ro, Namdong-Gu, Incheon 127364",2,4.44,25%,Rock Climbing
20240006,Islom,ISE,Kang Daehyun,islom35@inha.edu,010-7627-7671,1995-01-07,M,"2 Cheongun-Ro, Seo-Gu, Incheon 125356",2,2.95,100%,Rock Climbing
20240007,Madina,ISE,Kim Seokjin,madina92@inha.edu,010-2357-2588,1995-04-12,F,"25 Jungang-Ro, Bupyeong-Gu, Incheon 128693",2,4.29,100%,Drama Club
20240008,Kim Minho,IBT,Jung Eunji,minho89@inha.edu,010-7394-3738,1999-07-07,M,"78 Myeongdong-Ro, Seo-Gu, Incheon 124260",2,3.13,Full Tuition Fee,Music Society
20240009,Sarvar,ISE,Kang Daehyun,sarvar25@inha.edu,010-9007-3992,2004-10-06,M,"13 Cheongun-Ro, Namdong-Gu, Incheon 129241",2,3.08,25%,0
20240010,Ziyoda,ISE,Kang Daehyun,ziyoda69@inha.edu,010-3472-6295,2000-06-09,F,"15 Myeongdong-Ro, Namdong-Gu, Incheon 129224",2,2.04,Full Tuition Fee,Skating
20240011,Gulnoza,ISE,Lee Hana,gulnoza27@inha.edu,010-2444-4291,1998-04-16,F,"98 Jungang-Ro, Yeonsu-Gu, Incheon 122757",2,3.79,Full Tuition Fee,Music Society
20240012,Madina,ISE,Kang Daehyun,madina34@inha.edu,010-8068-9869,2002-12-25,F,"49 Jungang-Ro, Bupyeong-Gu, Incheon 124729",2,2.23,25%,Game Programming
20240013,Lee Jisoo,IBT,Choi Minseo,jisoo40@inha.edu,010-7695-1098,1998-05-21,F,"47 Myeongdong-Ro, Gyeyang-Gu, Incheon 121095",2,3.74,25%,0
20240014,Meerim Zhumagul,KLC,Choi Minseo,zhumagul74@inha.edu,010-8128-8803,2000-08-25,F,"30 Geumgang-Ro, Gyeyang-Gu, Incheon 123167",2,2.35,Full Tuition Fee,Kayaking
20240015,Park Hyunjin,IBT,Choi Minseo,hyunjin9@inha.edu,010-8825-5074,2003-04-19,M,"13 Myeongdong-Ro, Gyeyang-Gu, Incheon 121992",2,2.49,25%,Game Programming
20240016,Aizada Nurlan,KLC,Park Jimin,nurlan4@inha.edu,010-1855-8502,1996-03-24,F,"88 Geumgang-Ro, Bupyeong-Gu, Incheon 125002",2,2.67,25%,Skating
20240017,Ziyoda,ISE,Jung Hoseok,ziyoda31@inha.edu,010-5122-7375,1997-11-15,F,"22 Myeongdong-Ro, Seo-Gu, Incheon 120027",2,2.83,50%,Skating
20240018,Yamada Taro,KLC,Jung Eunji,taro30@inha.edu,010-4385-4311,1999-04-19,M,"47 Jungang-Ro, Bupyeong-Gu, Incheon 120487",2,3.5,50%,Game Programming
20240019,Aibek Temir,KLC,Choi Minseo,temir88@inha.edu,010-9044-3984,1998-06-15,M,"90 Geumgang-Ro, Yeonsu-Gu, Incheon 127452",2,2.62,25%,Dance Club
20240020,Jahongir,ISE,Choi Minseo,jahongir70@inha.edu,010-3640-9858,1996-04-09,M,"28 Ondang-Ro, Yeonsu-Gu, Incheon 124700",2,3.47,Full Tuition Fee,Kayaking
20240021,Sarvar,ISE,Jung Eunji,sarvar35@inha.edu,010-7082-4853,2005-11-19,M,"72 Ondang-Ro, Yeonsu-Gu, Incheon 124820",2,2.18,50%,Kayaking
20240022,Kim Minho,IBT,Lee Hana,minho54@inha.edu,010-8178-9727,2004-05-08,M,"5 Myeongdong-Ro, Bupyeong-Gu, Incheon 125768",2,3.99,Full Tuition Fee,Rock Climbing
20240023,Shohjahon,ISE,Kang Daehyun,shohjahon84@inha.edu,010-7889-1791,2005-02-17,M,"41 Myeongdong-Ro, Gyeyang-Gu, Incheon 126680",2,3.09,100%,Debate Team
20240024,Jung Donghyun,IBT,Jung Eunji,donghyun6@inha.edu,010-1908-8784,2002-10-11,M,"70 Cheongun-Ro, Yeonsu-Gu, Incheon 128413",2,2.46,50%,Skating
20240025,Kim Minho,IBT,Kang Daehyun,minho63@inha.edu,010-2422-4598,2005-02-27,M,"59 Geumgang-Ro, Yeonsu-Gu, Incheon 128939",2,2.96,50%,Kayaking
20240026,Kang Seoyeon,IBT,Kang Daehyun,seoyeon10@inha.edu,010-4822-8337,2003-03-21,F,"77 Jungang-Ro, Bupyeong-Gu, Incheon 123542",2,3.3,100%,Rock Climbing
20240027,Gulnoza,ISE,Kim Seokjin,gulnoza18@inha.edu,010-6209-4632,2000-04-14,F,"95 Jungang-Ro, Bupyeong-Gu, Incheon 122270",2,3.84,100%,Drama Club
20240028,Shohjahon,ISE,Jung Eunji,shohjahon87@inha.edu,010-8253-8368,1999-09-21,M,"48 Cheongun-Ro, Bupyeong-Gu, Incheon 128037",2,2.61,25%,Kayaking
20240029,Bekbolot Akyl,KLC,Jung Hoseok,akyl85@inha.edu,010-2854-6323,2004-05-06,M,"9 Jungang-Ro, Namdong-Gu, Incheon 121231",2,2.73,50%,Debate Team
20240030,Ziyoda,ISE,Park Jimin,ziyoda65@inha.edu,010-1901-1587,2003-11-07,F,"14 Jungang-Ro, Bupyeong-Gu, Incheon 128521",2,3.83,50%,Skating
20240031,Adi Putri,KLC,Jung Eunji,putri55@inha.edu,010-8247-1297,2001-09-19,F,"2 Ondang-Ro, Bupyeong-Gu, Incheon 120162",2,2.06,100%,Kayaking
20240032,Choi Soojin,IBT,Choi Minseo,soojin2@inha.edu,010-5502-6173,1997-03-01,F,"79 Jungang-Ro, Gyeyang-Gu, Incheon 123997",2,3.65,50%,Debate Team
20240033,Islom,ISE,Choi Minseo,islom90@inha.edu,010-6338-6926,2002-05-06,M,"79 Myeongdong-Ro, Gyeyang-Gu, Incheon 120748",2,4.08,50%,Debate Team
20240034,Islom,ISE,Choi Minseo,islom76@inha.edu,010-9939-6195,1995-05-04,M,"5 Jungang-Ro, Seo-Gu, Incheon 126284",2,4.38,Full Tuition Fee,Kayaking
20240035,Dilnoza,ISE,Kang Daehyun,dilnoza66@inha.edu,010-7764-8276,2001-09-05,F,"30 Jungang-Ro, Gyeyang-Gu, Incheon 127549",2,2.1,25%,0
20240036,Aung Kyaw,KLC,Jung Eunji,kyaw11@inha.edu,010-7565-7947,2001-09-20,M,"53 Jungang-Ro, Gyeyang-Gu, Incheon 122254",2,2.05,50%,Music Society
20240037,Park Hyunjin,IBT,Jung Hoseok,hyunjin41@inha.edu,010-3150-2946,1998-05-03,M,"77 Myeongdong-Ro, Seo-Gu, Incheon 128207",2,2.85,Full Tuition Fee,Drama Club
20240038,Lee Jisoo,IBT,Kim Seokjin,jisoo23@inha.edu,010-2399-1901,2004-03-15,F,"79 Jungang-Ro, Seo-Gu, Incheon 128871",2,3.72,Full Tuition Fee,0
20240039,Min Win,KLC,Choi Minseo,win47@inha.edu,010-7087-3431,1996-10-23,M,"7 Jungang-Ro, Bupyeong-Gu, Incheon 125442",2,2.91,Full Tuition Fee,Debate Team
20240040,Park Hyunjin,IBT,Kim Seokjin,hyunjin17@inha.edu,010-5877-2241,2005-10-06,M,"6 Myeongdong-Ro, Gyeyang-Gu, Incheon 128403",2,3.33,50%,Rock Climbing
20240041,Choi Soojin,IBT,Choi Minseo,soojin38@inha.edu,010-7503-6707,1995-10-22,F,"73 Jungang-Ro, Gyeyang-Gu, Incheon 127312",2,3.4,Full Tuition Fee,Kayaking
20240042,Malika,ISE,Jung Eunji,malika73@inha.edu,010-6891-3024,2000-07-27,F,"33 Jungang-Ro, Bupyeong-Gu, Incheon 124655",2,2.23,50%,Skating
20240043,Azizbek,ISE,Kim Seokjin,azizbek35@inha.edu,010-8667-3014,2001-05-13,M,"56 Ondang-Ro, Gyeyang-Gu, Incheon 123761",2,2.51,50%,Game Programming
20240044,Kim Minho,IBT,Choi Minseo,minho8@inha.edu,010-9799-3654,2003-12-18,M,"34 Myeongdong-Ro, Gyeyang-Gu, Incheon 128659",2,4.14,Full Tuition Fee,Kayaking
20240045,Madina,ISE,Kang Daehyun,madina73@inha.edu,010-1722-7429,1996-11-23,F,"9 Ondang-Ro, Bupyeong-Gu, Incheon 126061",2,3.24,Full Tuition Fee,Rock Climbing
20240046,Azizbek,ISE,Park Jimin,azizbek70@inha.edu,010-1310-3002,1997-10-04,M,"50 Geumgang-Ro, Yeonsu-Gu, Incheon 128089",2,2.68,Full Tuition Fee,Game Programming
20240047,Gulnoza,ISE,Choi Minseo,gulnoza52@inha.edu,010-3224-9765,2003-02-12,F,"84 Ondang-Ro, Yeonsu-Gu, Incheon 128004",2,4.05,Full Tuition Fee,0
20240048,Lee Jisoo,IBT,Jung Eunji,jisoo70@inha.edu,010-2816-4467,2001-07-24,F,"30 Cheongun-Ro, Bupyeong-Gu, Incheon 125329",2,2.1,25%,Skating
20240049,Madina,ISE,Lee Hana,madina46@inha.edu,010-7984-1335,1995-12-02,F,"91 Cheongun-Ro, Namdong-Gu, Incheon 121538",2,3.83,Full Tuition Fee,Music Society
20240050,Choi Soojin,IBT,Kim Seokjin,soojin54@inha.edu,010-8683-5849,1996-03-04,F,"67 Geumgang-Ro, Yeonsu-Gu, Incheon 128830",2,3.36,Full Tuition Fee,Game Programming
20240051,Yamada Taro,KLC,Park Jimin,taro34@inha.edu,010-2788-1690,2003-05-18,M,"75 Jungang-Ro, Yeonsu-Gu, Incheon 122120",2,2.45,Full Tuition Fee,Skating
20240052,Lee Jisoo,IBT,Park Jimin,jisoo6@inha.edu,010-3021-7073,1997-01-15,F,"92 Myeongdong-Ro, Seo-Gu, Incheon 120112",2,2.0,100%,Kayaking
20240053,Choi Soojin,IBT,Jung Hoseok,soojin73@inha.edu,010-8957-2396,2003-05-04,F,"94 Ondang-Ro, Seo-Gu, Incheon 127371",2,4.21,Full Tuition Fee,Debate Team
20240054,Ziyoda,ISE,Jung Hoseok,ziyoda82@inha.edu,010-4325-2713,2002-02-05,F,"23 Ondang-Ro, Namdong-Gu, Incheon 128416",2,3.3,Full Tuition Fee,Kayaking
20240055,Kang Seoyeon,IBT,Park Jimin,seoyeon67@inha.edu,010-5682-5586,2000-09-24,F,"69 Jungang-Ro, Bupyeong-Gu, Incheon 122084",2,3.57,Full Tuition Fee,0
20240056,Azizbek,ISE,Jung Eunji,azizbek51@inha.edu,010-9111-1143,2002-02-05,M,"26 Ondang-Ro, Yeonsu-Gu, Incheon 124505",2,2.45,100%,0
20240057,Tanaka Haruka,KLC,Kang Daehyun,haruka69@inha.edu,010-7592-4845,1998-05-06,F,"20 Jungang-Ro, Gyeyang-Gu, Incheon 128126",2,3.6,25%,0
20240058,Kang Seoyeon,IBT,Park Jimin,seoyeon66@inha.edu,010-8270-2635,1998-05-26,F,"1 Ondang-Ro, Yeonsu-Gu, Incheon 125631",2,2.71,Full Tuition Fee,Music Society
20240059,Gulnoza,ISE,Lee Hana,gulnoza17@inha.edu,010-1396-6879,1996-05-03,F,"71 Geumgang-Ro, Seo-Gu, Incheon 124692",2,3.79,50%,Dance Club
20240060,Islom,ISE,Jung Eunji,islom68@inha.edu,010-7722-1166,2003-01-24,M,"15 Myeongdong-Ro, Bupyeong-Gu, Incheon 126134",2,2.4,50%,Skating
20240061,Choi Soojin,IBT,Jung Eunji,soojin20@inha.edu,010-3485-4227,2002-06-24,F,"10 Ondang-Ro, Namdong-Gu, Incheon 126324",2,2.3,50%,Kayaking
20240062,Sarvar,ISE,Lee Hana,sarvar58@inha.edu,010-7159-7374,1998-04-28,M,"26 Cheongun-Ro, Seo-Gu, Incheon 123981",2,4.49,Full Tuition Fee,Skating
20240063,Azizbek,ISE,Park Jimin,azizbek82@inha.edu,010-9885-6530,1999-03-02,M,"49 Myeongdong-Ro, Bupyeong-Gu, Incheon 125336",2,2.23,Full Tuition Fee,Music Society
20240064,Takahashi Mei,KLC,Choi Minseo,mei16@inha.edu,010-9171-9617,1996-03-04,F,"70 Jungang-Ro, Gyeyang-Gu, Incheon 123870",2,2.14,50%,Kayaking
20240065,Malika,ISE,Lee Hana,malika55@inha.edu,010-5981-9668,2003-12-14,F,"83 Cheongun-Ro, Bupyeong-Gu, Incheon 124365",2,2.15,Full Tuition Fee,Game Programming
20240066,Malika,ISE,Park Jimin,malika85@inha.edu,010-2223-4811,2005-02-03,F,"63 Ondang-Ro, Namdong-Gu, Incheon 120621",2,2.15,100%,Music Society
20240067,Shohjahon,ISE,Jung Eunji,shohjahon89@inha.edu,010-9974-4890,2003-09-15,M,"97 Geumgang-Ro, Seo-Gu, Incheon 128678",2,3.72,Full Tuition Fee,Skating
20240068,Sarvar,ISE,Kim Seokjin,sarvar81@inha.edu,010-6410-6177,2000-09-09,M,"70 Geumgang-Ro, Seo-Gu, Incheon 123086",2,4.47,Full Tuition Fee,Skating
20240069,Jung Donghyun,IBT,Kim Seokjin,donghyun42@inha.edu,010-3326-6641,1998-06-21,M,"36 Cheongun-Ro, Namdong-Gu, Incheon 121623",2,3.67,Full Tuition Fee,0
20240070,Shohjahon,ISE,Park Jimin,shohjahon71@inha.edu,010-9056-6225,2004-03-25,M,"39 Jungang-Ro, Bupyeong-Gu, Incheon 120114",2,2.94,Full Tuition Fee,Debate Team
20240071,Nazira Erkin,KLC,Kang Daehyun,erkin20@inha.edu,010-7150-7757,2001-11-04,F,"18 Myeongdong-Ro, Bupyeong-Gu, Incheon 120651",2,2.64,50%,Debate Team
20240072,Choi Soojin,IBT,Park Jimin,soojin39@inha.edu,010-3061-6648,1997-07-27,F,"8 Geumgang-Ro, Bupyeong-Gu, Incheon 120976",2,3.59,Full Tuition Fee,0
20240073,Kang Seoyeon,IBT,Kim Seokjin,seoyeon22@inha.edu,010-6439-2824,2004-05-05,F,"75 Myeongdong-Ro, Namdong-Gu, Incheon 125150",2,2.4,100%,Drama Club
20240074,Shohjahon,ISE,Park Jimin,shohjahon93@inha.edu,010-7152-1650,2002-03-16,M,"9 Jungang-Ro, Yeonsu-Gu, Incheon 128621",2,2.03,50%,Kayaking
20240075,Dilnoza,ISE,Jung Hoseok,dilnoza78@inha.edu,010-5889-7019,2005-07-01,F,"47 Myeongdong-Ro, Bupyeong-Gu, Incheon 125555",2,2.28,50%,Skating
