Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,Scholarship Status / Tuition Fees,Clubs Attending,Password,Nationality
12230058,Min Win,KLC,Lee Hana,win33@inha.edu,1049904480,20021108,M,"12 JungangRo, NamdongGu, Incheon 123233",3,100,0,(iYN#E>mv$,Australia
12230059,Park Hyunjin,IBT,Lee Hana,hyunjin58@inha.edu,1045124155,19990807,M,"70 JungangRo, GyeyangGu, Incheon 127585",3,50,Debate Team,^:@g;].+KV,South Korea
12230060,Lee Jisoo,IBT,Jung Eunji,jisoo73@inha.edu,1073765706,20030122,F,"10 CheongunRo, BupyeongGu, Incheon 124087",3,0,Drama Club,Y(?V@/RH$d,South Korea
12230061,Choi Soojin,IBT,Kim Seokjin,soojin27@inha.edu,1042091558,20000616,F,"85 CheongunRo, GyeyangGu, Incheon 121028",3,25,Rock Climbing,D|DlT'.mfS,Brazil
12230062,Azizbek,ISE,Park Jimin,azizbek57@inha.edu,1046219919,20050419,M,"12 JungangRo, YeonsuGu, Incheon 124012",3,0,0,cP><x/]e3e,United States
12230063,Jung Donghyun,IBT,Jung Eunji,donghyun25@inha.edu,1099871028,19960415,M,"59 JungangRo, YeonsuGu, Incheon 128837",3,0,Game Programming,f'jmv>~hvN,United States
12230064,Lee Jisoo,IBT,Choi Minseo,jisoo73@inha.edu,1049255386,20010312,F,"10 JungangRo, SeoGu, Incheon 121317",3,0,Game Programming,'|1O2mFz43,South Korea
12230065,Yamada Taro,KLC,Kang Daehyun,taro95@inha.edu,1039724431,19950614,M,"84 GeumgangRo, SeoGu, Incheon 121396",3,0,Dance Club,QFZPezd.VG,India
12230066,Madina,ISE,Kang Daehyun,madina47@inha.edu,1089116380,19990121,F,"25 JungangRo, BupyeongGu, Incheon 123407",3,0,Drama Club,4r23!Yk@[J,Uzbekistan
12230067,Shohjahon,ISE,Kang Daehyun,shohjahon53@inha.edu,1092897737,19980623,M,"43 MyeongdongRo, GyeyangGu, Incheon 126736",3,0,Drama Club,FTUQqYuZ8/,Australia
12230068,Azizbek,ISE,Jung Hoseok,azizbek8@inha.edu,1053247051,20010113,M,"3 GeumgangRo, NamdongGu, Incheon 126106",3,50,0,lphOb|&gIK,Australia
12230069,Jahongir,ISE,Lee Hana,jahongir48@inha.edu,1061343271,19990515,M,"98 CheongunRo, YeonsuGu, Incheon 128246",3,0,Rock Climbing,W$Jk52;Zl{,Uzbekistan
12230070,Ziyoda,ISE,Jung Hoseok,ziyoda76@inha.edu,1032768933,19970407,F,"58 OndangRo, SeoGu, Incheon 123262",3,0,Game Programming,Brz$}9Kxj+,Australia
12230071,Islom,ISE,Park Jimin,islom20@inha.edu,1057413434,20030916,M,"46 MyeongdongRo, SeoGu, Incheon 126712",3,100,Dance Club,@m2mZFJCVG,United States
12230072,Park Hyunjin,IBT,Park Jimin,hyunjin85@inha.edu,1063038513,19951128,M,"63 GeumgangRo, BupyeongGu, Incheon 129545",3,50,0,?(`>{%5+qT,South Korea
12230073,Min Win,KLC,Jung Eunji,win51@inha.edu,1074532492,20040803,M,"9 JungangRo, SeoGu, Incheon 128213",3,50,Skating,oOA%H8]&N`,United States
12230074,Dilnoza,ISE,Jung Hoseok,dilnoza39@inha.edu,1059227841,20000403,F,"91 CheongunRo, NamdongGu, Incheon 126481",3,50,Kayaking,bHdW0?DpS,Germany
12230075,Dilnoza,ISE,Kang Daehyun,dilnoza39@inha.edu,1047492543,19981012,F,"62 MyeongdongRo, BupyeongGu, Incheon 124589",3,0,Drama Club,qgWQ+s9is5,Australia
12230076,Madina,ISE,Lee Hana,madina63@inha.edu,1021678373,19980719,F,"42 GeumgangRo, SeoGu, Incheon 125938",3,25,Music Society,".,(UO'@,v""",Uzbekistan
12230077,Shohjahon,ISE,Jung Eunji,shohjahon89@inha.edu,1054817624,20020528,M,"99 GeumgangRo, GyeyangGu, Incheon 123995",3,0,Skating,d&crXRzK1c,Germany
12230078,Kobayashi Riku,KLC,Choi Minseo,riku19@inha.edu,1013926811,20001010,M,"67 MyeongdongRo, YeonsuGu, Incheon 123864",3,0,0,*;Uc6}exq`,United States
12230079,Kang Seoyeon,IBT,Jung Hoseok,seoyeon72@inha.edu,1034785985,19950305,F,"43 CheongunRo, NamdongGu, Incheon 121674",3,0,Rock Climbing,tZJc!cu1ZX,South Korea
12230080,Park Hyunjin,IBT,Lee Hana,hyunjin94@inha.edu,1013214561,20040120,M,"40 OndangRo, BupyeongGu, Incheon 125669",3,25,Music Society,p:}W(8qEMr,South Korea
12230081,Kang Seoyeon,IBT,Lee Hana,seoyeon28@inha.edu,1051299698,20000525,F,"55 OndangRo, NamdongGu, Incheon 120341",3,100,Drama Club,WjhdL<<Np+,South Korea
12230082,Gulnoza,ISE,Park Jimin,gulnoza51@inha.edu,1097513045,20040326,F,"58 JungangRo, NamdongGu, Incheon 126465",3,0,Music Society,uJics1*^k,Brazil
12230083,Nazira Erkin,KLC,Kim Seokjin,erkin15@inha.edu,1093017321,20030604,F,"1 MyeongdongRo, YeonsuGu, Incheon 125473",3,100,0,[/a\F7;p>z,Uzbekistan
12230084,Park Hyunjin,IBT,Park Jimin,hyunjin74@inha.edu,1063301344,20010308,M,"9 JungangRo, BupyeongGu, Incheon 123618",3,100,Dance Club,w7{|?GTsA4,South Korea
12230085,Meerim Zhumagul,KLC,Jung Eunji,zhumagul16@inha.edu,1082798048,19990621,F,"35 OndangRo, BupyeongGu, Incheon 122140",3,100,Kayaking,GzNa588L$_,Australia
12230086,Lee Jisoo,IBT,Kang Daehyun,jisoo99@inha.edu,1093901218,20020620,F,"74 MyeongdongRo, YeonsuGu, Incheon 121686",3,0,Drama Club,"|K""ane:TgQ",South Korea
12230087,Park Hyunjin,IBT,Jung Eunji,hyunjin7@inha.edu,1030275243,19990924,M,"8 MyeongdongRo, BupyeongGu, Incheon 120245",3,25,Kayaking,C!|G~;&K1,South Korea
12230088,Islom,ISE,Choi Minseo,islom10@inha.edu,1014844497,19950928,M,"86 GeumgangRo, BupyeongGu, Incheon 123078",3,50,Skating,p~_!060xnl,Australia
12230089,Islom,ISE,Park Jimin,islom72@inha.edu,1023149240,19960713,M,"96 OndangRo, YeonsuGu, Incheon 123522",3,0,Rock Climbing,59KwSpx<8C,United States
20240000,Gulnoza,ISE,Jung Hoseok,gulnoza8@inha.edu,1089404594,19950713,F,"97 JungangRo, SeoGu, Incheon 125659",2,100,0,7]*x[#IByD,Australia
20240001,Choi Soojin,IBT,Park Jimin,soojin86@inha.edu,1021902405,19990603,F,"79 GeumgangRo, BupyeongGu, Incheon 123114",2,50,Drama Club,".LM,j/$=5$",Australia
20240002,Aibek Temir,KLC,Lee Hana,temir38@inha.edu,1070945359,19971103,M,"9 GeumgangRo, YeonsuGu, Incheon 129816",2,0,Rock Climbing,?w3N{Jx}j',India
20240003,Ziyoda,ISE,Kang Daehyun,ziyoda22@inha.edu,1051491417,20010107,F,"48 MyeongdongRo, YeonsuGu, Incheon 120027",2,0,Dance Club,"TTQS""FDUcn",Brazil
20240004,Meerim Zhumagul,KLC,Jung Hoseok,zhumagul19@inha.edu,1067952007,19980801,F,"27 MyeongdongRo, BupyeongGu, Incheon 124298",2,0,Music Society,",f&_pw}%Y2",Brazil
20240005,Park Hyunjin,IBT,Jung Eunji,hyunjin11@inha.edu,1083986028,20050916,M,"82 CheongunRo, NamdongGu, Incheon 127364",2,25,Rock Climbing,k0x:btP_fu,South Korea
20240006,Islom,ISE,Kang Daehyun,islom35@inha.edu,1076277671,19950107,M,"2 CheongunRo, SeoGu, Incheon 125356",2,100,Rock Climbing,Ui?5M{r4k,Australia
20240007,Madina,ISE,Kim Seokjin,madina92@inha.edu,1023572588,19950412,F,"25 JungangRo, BupyeongGu, Incheon 128693",2,100,Drama Club,$k[cb`8w}D,Uzbekistan
20240008,Kim Minho,IBT,Jung Eunji,minho89@inha.edu,1073943738,19990707,M,"78 MyeongdongRo, SeoGu, Incheon 124260",2,0,Music Society,{$L{&SxC*3,South Korea
20240009,Sarvar,ISE,Kang Daehyun,sarvar25@inha.edu,1090073992,20041006,M,"13 CheongunRo, NamdongGu, Incheon 129241",2,25,0,)ee3xZUy|;,Brazil
20240010,Ziyoda,ISE,Kang Daehyun,ziyoda69@inha.edu,1034726295,20000609,F,"15 MyeongdongRo, NamdongGu, Incheon 129224",2,0,Skating,6ay\;O$F/m,United States
20240011,Gulnoza,ISE,Lee Hana,gulnoza27@inha.edu,1024444291,19980416,F,"98 JungangRo, YeonsuGu, Incheon 122757",2,0,Music Society,/xKOW5UXnq,Germany
20240012,Madina,ISE,Kang Daehyun,madina34@inha.edu,1080689869,20021225,F,"49 JungangRo, BupyeongGu, Incheon 124729",2,25,Game Programming,Go1q:!Dmmf,Uzbekistan
20240013,Lee Jisoo,IBT,Choi Minseo,jisoo40@inha.edu,1076951098,19980521,F,"47 MyeongdongRo, GyeyangGu, Incheon 121095",2,25,0,"~IQ@0tU,7(",South Korea
20240014,Meerim Zhumagul,KLC,Choi Minseo,zhumagul74@inha.edu,1081288803,20000825,F,"30 GeumgangRo, GyeyangGu, Incheon 123167",2,0,Kayaking,#=)Q]2^*ZT,Australia
20240015,Park Hyunjin,IBT,Choi Minseo,hyunjin9@inha.edu,1088255074,20030419,M,"13 MyeongdongRo, GyeyangGu, Incheon 121992",2,25,Game Programming,eo.WtKVx0I,South Korea
20240016,Aizada Nurlan,KLC,Park Jimin,nurlan4@inha.edu,1018558502,19960324,F,"88 GeumgangRo, BupyeongGu, Incheon 125002",2,25,Skating,4M8Zwsq@KJ,Brazil
20240017,Ziyoda,ISE,Jung Hoseok,ziyoda31@inha.edu,1051227375,19971115,F,"22 MyeongdongRo, SeoGu, Incheon 120027",2,50,Skating,3ulKuPBt6Y,United States
20240018,Yamada Taro,KLC,Jung Eunji,taro30@inha.edu,1043854311,19990419,M,"47 JungangRo, BupyeongGu, Incheon 120487",2,50,Game Programming,Da'5gf[=6F,India
20240019,Aibek Temir,KLC,Choi Minseo,temir88@inha.edu,1090443984,19980615,M,"90 GeumgangRo, YeonsuGu, Incheon 127452",2,25,Dance Club,PI8\!ATm[=,India
20240020,Jahongir,ISE,Choi Minseo,jahongir70@inha.edu,1036409858,19960409,M,"28 OndangRo, YeonsuGu, Incheon 124700",2,0,Kayaking,GED\y;;AU|,Uzbekistan
20240021,Sarvar,ISE,Jung Eunji,sarvar35@inha.edu,1070824853,20051119,M,"72 OndangRo, YeonsuGu, Incheon 124820",2,50,Kayaking,vLS.$NBA8E,Germany
20240022,Kim Minho,IBT,Lee Hana,minho54@inha.edu,1081789727,20040508,M,"5 MyeongdongRo, BupyeongGu, Incheon 125768",2,0,Rock Climbing,adr{p}<gfC,South Korea
20240023,Shohjahon,ISE,Kang Daehyun,shohjahon84@inha.edu,1078891791,20050217,M,"41 MyeongdongRo, GyeyangGu, Incheon 126680",2,100,Debate Team,"<6=,wn!N!a",Australia
20240024,Jung Donghyun,IBT,Jung Eunji,donghyun6@inha.edu,1019088784,20021011,M,"70 CheongunRo, YeonsuGu, Incheon 128413",2,50,Skating,$=ej7trhvn,United States
20240025,Kim Minho,IBT,Kang Daehyun,minho63@inha.edu,1024224598,20050227,M,"59 GeumgangRo, YeonsuGu, Incheon 128939",2,50,Kayaking,L9q$OrnV?Q,South Korea
20240026,Kang Seoyeon,IBT,Kang Daehyun,seoyeon10@inha.edu,1048228337,20030321,F,"77 JungangRo, BupyeongGu, Incheon 123542",2,100,Rock Climbing,p*jK4ITAol,South Korea
20240027,Gulnoza,ISE,Kim Seokjin,gulnoza18@inha.edu,1062094632,20000414,F,"95 JungangRo, BupyeongGu, Incheon 122270",2,100,Drama Club,&H7YO=R'Wi,Australia
20240028,Shohjahon,ISE,Jung Eunji,shohjahon87@inha.edu,1082538368,19990921,M,"48 CheongunRo, BupyeongGu, Incheon 128037",2,25,Kayaking,XqjI32q[0h,Brazil
20240029,Bekbolot Akyl,KLC,Jung Hoseok,akyl85@inha.edu,1028546323,20040506,M,"9 JungangRo, NamdongGu, Incheon 121231",2,50,Debate Team,NsH`+QD<:A,Germany
20240030,Ziyoda,ISE,Park Jimin,ziyoda65@inha.edu,1019011587,20031107,F,"14 JungangRo, BupyeongGu, Incheon 128521",2,50,Skating,pWLxW)V0``,Australia
20240031,Adi Putri,KLC,Jung Eunji,putri55@inha.edu,1082471297,20010919,F,"2 OndangRo, BupyeongGu, Incheon 120162",2,100,Kayaking,NG4ZgB':kA,Germany
20240032,Choi Soojin,IBT,Choi Minseo,soojin2@inha.edu,1055026173,19970301,F,"79 JungangRo, GyeyangGu, Incheon 123997",2,50,Debate Team,[iI}CVMD2!,India
20240033,Islom,ISE,Choi Minseo,islom90@inha.edu,1063386926,20020506,M,"79 MyeongdongRo, GyeyangGu, Incheon 120748",2,50,Debate Team,Y+o#pRU4~=,United States
20240034,Islom,ISE,Choi Minseo,islom76@inha.edu,1099396195,19950504,M,"5 JungangRo, SeoGu, Incheon 126284",2,0,Kayaking,6)G;0hv.=Y,Australia
20240035,Dilnoza,ISE,Kang Daehyun,dilnoza66@inha.edu,1077648276,20010905,F,"30 JungangRo, GyeyangGu, Incheon 127549",2,25,0,A}?]B:{SsX,United States
20240036,Aung Kyaw,KLC,Jung Eunji,kyaw11@inha.edu,1075657947,20010920,M,"53 JungangRo, GyeyangGu, Incheon 122254",2,50,Music Society,'&y)lyNGo,Australia
20240037,Park Hyunjin,IBT,Jung Hoseok,hyunjin41@inha.edu,1031502946,19980503,M,"77 MyeongdongRo, SeoGu, Incheon 128207",2,0,Drama Club,"JE71CD,;t9",South Korea
20240038,Lee Jisoo,IBT,Kim Seokjin,jisoo23@inha.edu,1023991901,20040315,F,"79 JungangRo, SeoGu, Incheon 128871",2,0,0,">)664""uBuk",South Korea
20240039,Min Win,KLC,Choi Minseo,win47@inha.edu,1070873431,19961023,M,"7 JungangRo, BupyeongGu, Incheon 125442",2,0,Debate Team,"pxZv""SVa7U",Germany
20240040,Park Hyunjin,IBT,Kim Seokjin,hyunjin17@inha.edu,1058772241,20051006,M,"6 MyeongdongRo, GyeyangGu, Incheon 128403",2,50,Rock Climbing,bN!jg9MojY,South Korea
20240041,Choi Soojin,IBT,Choi Minseo,soojin38@inha.edu,1075036707,19951022,F,"73 JungangRo, GyeyangGu, Incheon 127312",2,0,Kayaking,ble(LD~WIN,Australia
20240042,Malika,ISE,Jung Eunji,malika73@inha.edu,1068913024,20000727,F,"33 JungangRo, BupyeongGu, Incheon 124655",2,50,Skating,8_i[WlL`X5,India
20240043,Azizbek,ISE,Kim Seokjin,azizbek35@inha.edu,1086673014,20010513,M,"56 OndangRo, GyeyangGu, Incheon 123761",2,50,Game Programming,F+'2DR?=1p,India
20240044,Kim Minho,IBT,Choi Minseo,minho8@inha.edu,1097993654,20031218,M,"34 MyeongdongRo, GyeyangGu, Incheon 128659",2,0,Kayaking,"%&Mh5k,Y{9",South Korea
20240045,Madina,ISE,Kang Daehyun,madina73@inha.edu,1017227429,19961123,F,"9 OndangRo, BupyeongGu, Incheon 126061",2,0,Rock Climbing,#!dShB`8Wf,Uzbekistan
20240046,Azizbek,ISE,Park Jimin,azizbek70@inha.edu,1013103002,19971004,M,"50 GeumgangRo, YeonsuGu, Incheon 128089",2,0,Game Programming,#UMrrher6,Germany
20240047,Gulnoza,ISE,Choi Minseo,gulnoza52@inha.edu,1032249765,20030212,F,"84 OndangRo, YeonsuGu, Incheon 128004",2,0,0,LW{FN>(Iep,Australia
20240048,Lee Jisoo,IBT,Jung Eunji,jisoo70@inha.edu,1028164467,20010724,F,"30 CheongunRo, BupyeongGu, Incheon 125329",2,25,Skating,pN9BG&\#%~,South Korea
20240049,Madina,ISE,Lee Hana,madina46@inha.edu,1079841335,19951202,F,"91 CheongunRo, NamdongGu, Incheon 121538",2,0,Music Society,@_<S9>4G_@,Uzbekistan
20240050,Choi Soojin,IBT,Kim Seokjin,soojin54@inha.edu,1086835849,19960304,F,"67 GeumgangRo, YeonsuGu, Incheon 128830",2,0,Game Programming,Zb0VCOzp(V,United States
20240051,Yamada Taro,KLC,Park Jimin,taro34@inha.edu,1027881690,20030518,M,"75 JungangRo, YeonsuGu, Incheon 122120",2,0,Skating,EK;6]>\CCA,Germany
20240052,Lee Jisoo,IBT,Park Jimin,jisoo6@inha.edu,1030217073,19970115,F,"92 MyeongdongRo, SeoGu, Incheon 120112",2,100,Kayaking,0^hQ07*b7),South Korea
20240053,Choi Soojin,IBT,Jung Hoseok,soojin73@inha.edu,1089572396,20030504,F,"94 OndangRo, SeoGu, Incheon 127371",2,0,Debate Team,fg~SqJwH8D,Australia
20240054,Ziyoda,ISE,Jung Hoseok,ziyoda82@inha.edu,1043252713,20020205,F,"23 OndangRo, NamdongGu, Incheon 128416",2,0,Kayaking,Xv+//C`@;w,Australia
20240055,Kang Seoyeon,IBT,Park Jimin,seoyeon67@inha.edu,1056825586,20000924,F,"69 JungangRo, BupyeongGu, Incheon 122084",2,0,0,B./=MYj'.$,South Korea
20240056,Azizbek,ISE,Jung Eunji,azizbek51@inha.edu,1091111143,20020205,M,"26 OndangRo, YeonsuGu, Incheon 124505",2,100,0,&=!zuX;9OZ,Germany
20240057,Tanaka Haruka,KLC,Kang Daehyun,haruka69@inha.edu,1075924845,19980506,F,"20 JungangRo, GyeyangGu, Incheon 128126",2,25,0,"/""#9ht&c[h",India
20240058,Kang Seoyeon,IBT,Park Jimin,seoyeon66@inha.edu,1082702635,19980526,F,"1 OndangRo, YeonsuGu, Incheon 125631",2,0,Music Society,Av%=Y_euxH,South Korea
20240059,Gulnoza,ISE,Lee Hana,gulnoza17@inha.edu,1013966879,19960503,F,"71 GeumgangRo, SeoGu, Incheon 124692",2,50,Dance Club,Enx0Gzs=|x,Germany
20240060,Islom,ISE,Jung Eunji,islom68@inha.edu,1077221166,20030124,M,"15 MyeongdongRo, BupyeongGu, Incheon 126134",2,50,Skating,m4?LL}qR',India
20240061,Choi Soojin,IBT,Jung Eunji,soojin20@inha.edu,1034854227,20020624,F,"10 OndangRo, NamdongGu, Incheon 126324",2,50,Kayaking,0~rAUv[;P:,India
20240062,Sarvar,ISE,Lee Hana,sarvar58@inha.edu,1071597374,19980428,M,"26 CheongunRo, SeoGu, Incheon 123981",2,0,Skating,1cK1=od&/S,Germany
20240063,Azizbek,ISE,Park Jimin,azizbek82@inha.edu,1098856530,19990302,M,"49 MyeongdongRo, BupyeongGu, Incheon 125336",2,0,Music Society,"{Z%@'A>J,6",Germany
20240064,Takahashi Mei,KLC,Choi Minseo,mei16@inha.edu,1091719617,19960304,F,"70 JungangRo, GyeyangGu, Incheon 123870",2,50,Kayaking,pmO'QPYGoz,Germany
20240065,Malika,ISE,Lee Hana,malika55@inha.edu,1059819668,20031214,F,"83 CheongunRo, BupyeongGu, Incheon 124365",2,0,Game Programming,tLC]G7|w.,Australia
20240066,Malika,ISE,Park Jimin,malika85@inha.edu,1022234811,20050203,F,"63 OndangRo, NamdongGu, Incheon 120621",2,100,Music Society,*\o+.ljJ>x,United States
20240067,Shohjahon,ISE,Jung Eunji,shohjahon89@inha.edu,1099744890,20030915,M,"97 GeumgangRo, SeoGu, Incheon 128678",2,0,Skating,=*u^HT<XN:,Brazil
20240068,Sarvar,ISE,Kim Seokjin,sarvar81@inha.edu,1064106177,20000909,M,"70 GeumgangRo, SeoGu, Incheon 123086",2,0,Skating,_o?y<o'&P(,Germany
20240069,Jung Donghyun,IBT,Kim Seokjin,donghyun42@inha.edu,1033266641,19980621,M,"36 CheongunRo, NamdongGu, Incheon 121623",2,0,0,6dqP6|RUqV,Australia
20240070,Shohjahon,ISE,Park Jimin,shohjahon71@inha.edu,1090566225,20040325,M,"39 JungangRo, BupyeongGu, Incheon 120114",2,0,Debate Team,x\|%8qo!Am,Australia
20240071,Nazira Erkin,KLC,Kang Daehyun,erkin20@inha.edu,1071507757,20011104,F,"18 MyeongdongRo, BupyeongGu, Incheon 120651",2,50,Debate Team,!~D]}H:D%,Uzbekistan
20240072,Choi Soojin,IBT,Park Jimin,soojin39@inha.edu,1030616648,19970727,F,"8 GeumgangRo, BupyeongGu, Incheon 120976",2,0,0,p6xtYN{gMG,Australia
20240073,Kang Seoyeon,IBT,Kim Seokjin,seoyeon22@inha.edu,1064392824,20040505,F,"75 MyeongdongRo, NamdongGu, Incheon 125150",2,100,Drama Club,(<~GSBC=dK,South Korea
20240074,Shohjahon,ISE,Park Jimin,shohjahon93@inha.edu,1071521650,20020316,M,"9 JungangRo, YeonsuGu, Incheon 128621",2,50,Kayaking,iorIU6Z2O+,Australia
20240075,Dilnoza,ISE,Jung Hoseok,dilnoza78@inha.edu,1058897019,20050701,F,"47 MyeongdongRo, BupyeongGu, Incheon 125555",2,50,Skating,))X?Ci*e&|,India
20240076,Park Hyunjin,IBT,Jung Hoseok,hyunjin8@inha.edu,1017837583,20051020,M,"49 MyeongdongRo, BupyeongGu, Incheon 126366",2,0,0,ZD]`WXr|)K,South Korea
20240077,Kang Seoyeon,IBT,Park Jimin,seoyeon22@inha.edu,1068872395,20011108,F,"8 CheongunRo, BupyeongGu, Incheon 127981",2,100,Rock Climbing,5vI<39Mq5o,South Korea
20240078,Park Hyunjin,IBT,Park Jimin,hyunjin78@inha.edu,1036053262,19990517,M,"46 GeumgangRo, NamdongGu, Incheon 120057",2,0,Drama Club,Fj\`p7cQn%,South Korea
20240079,Choi Soojin,IBT,Kang Daehyun,soojin55@inha.edu,1069877946,19970201,F,"14 JungangRo, GyeyangGu, Incheon 123705",2,50,Music Society,q~_{<8%M)k,India
20240080,Yamada Taro,KLC,Choi Minseo,taro28@inha.edu,1093884160,20030910,M,"75 JungangRo, YeonsuGu, Incheon 123061",2,0,Music Society,"A(=N"".Ez=$",United States
20240081,Ruslan Bakyt,KLC,Jung Hoseok,bakyt57@inha.edu,1070994813,19971105,M,"86 MyeongdongRo, GyeyangGu, Incheon 120161",2,0,0,E7v755E>C,Brazil
20240082,Park Hyunjin,IBT,Jung Hoseok,hyunjin54@inha.edu,1023409694,19980413,M,"3 CheongunRo, BupyeongGu, Incheon 127366",2,25,Skating,U(&deC4Nni,South Korea
20240083,Choi Soojin,IBT,Park Jimin,soojin82@inha.edu,1017706936,20001002,F,"12 MyeongdongRo, BupyeongGu, Incheon 127073",2,50,Debate Team,7^J;0Z1D8j,United States
20240084,Aung Kyaw,KLC,Lee Hana,kyaw61@inha.edu,1018002258,19990501,M,"60 CheongunRo, GyeyangGu, Incheon 122446",2,0,Kayaking,i4hCNC}{.O,Australia
20240085,Jung Donghyun,IBT,Jung Hoseok,donghyun79@inha.edu,1017228438,19950814,M,"9 JungangRo, GyeyangGu, Incheon 126725",2,100,Music Society,"?|+/"")_O]g",Australia
20240086,Ziyoda,ISE,Choi Minseo,ziyoda11@inha.edu,1011444193,19980406,F,"68 MyeongdongRo, SeoGu, Incheon 128042",2,25,Music Society,"}K@=7q1GR""",United States
20240087,Lee Jisoo,IBT,Jung Eunji,jisoo34@inha.edu,1095931498,19990125,F,"72 CheongunRo, GyeyangGu, Incheon 120292",2,25,Kayaking,sbM)LJ7K4o,South Korea
20240088,Choi Soojin,IBT,Choi Minseo,soojin14@inha.edu,1025728666,20011223,F,"37 MyeongdongRo, NamdongGu, Incheon 124111",2,0,Game Programming,"VJ9WC""()k9",Brazil
20240089,Tanaka Haruka,KLC,Jung Eunji,haruka57@inha.edu,1017601554,20050301,F,"63 MyeongdongRo, GyeyangGu, Incheon 122175",2,100,Dance Club,":6Y*rc|,)Z",Germany
20240000,Shohjahon,ISE,Kang Daehyun,shohjahon94@inha.edu,1028059439,19950816,M,"24 GeumgangRo, NamdongGu, Incheon 120086",1,0,Skating,"3<7}'}""%\J",Australia
20240001,Aibek Temir,KLC,Lee Hana,temir20@inha.edu,1033366978,20000501,M,"96 JungangRo, BupyeongGu, Incheon 121755",1,50,Rock Climbing,cI?`cvgS;',Brazil
20240002,Park Hyunjin,IBT,Lee Hana,hyunjin92@inha.edu,1072291240,19970626,M,"16 CheongunRo, YeonsuGu, Incheon 128129",1,0,Skating,'S{LLXOyiT,South Korea
20240003,Hadi Budi,KLC,Jung Hoseok,budi57@inha.edu,1035749192,19990512,M,"33 GeumgangRo, SeoGu, Incheon 126462",1,0,0,",8vLx/I54W",India
20240004,Choi Soojin,IBT,Kang Daehyun,soojin85@inha.edu,1017564362,19990205,F,"35 MyeongdongRo, SeoGu, Incheon 122983",1,0,Kayaking,K^(yw>6)Rc,United States
20240005,Hadi Budi,KLC,Kang Daehyun,budi64@inha.edu,1059206500,19950406,M,"80 OndangRo, BupyeongGu, Incheon 124658",1,0,Dance Club,sX?L3=a#a,Germany
20240006,Park Hyunjin,IBT,Choi Minseo,hyunjin59@inha.edu,1061391042,20030928,M,"65 MyeongdongRo, GyeyangGu, Incheon 123385",1,0,Rock Climbing,UU\z%T^W|=,South Korea
20240007,Gulnoza,ISE,Choi Minseo,gulnoza40@inha.edu,1019843817,20020204,F,"46 MyeongdongRo, GyeyangGu, Incheon 129731",1,0,Dance Club,"""Ft!r6H*q?",United States
20240008,Islom,ISE,Kang Daehyun,islom78@inha.edu,1073937324,20020407,M,"58 OndangRo, YeonsuGu, Incheon 121379",1,0,Skating,hw2W5e_!wS,Brazil
20240009,Malika,ISE,Kim Seokjin,malika62@inha.edu,1072329337,19960609,F,"8 OndangRo, NamdongGu, Incheon 122246",1,0,Kayaking,mPuY(=[wR<,India
20240010,Sarvar,ISE,Jung Hoseok,sarvar56@inha.edu,1092959307,20050417,M,"54 JungangRo, NamdongGu, Incheon 121665",1,0,Drama Club,49SisMy1_I,Brazil
20240011,Park Hyunjin,IBT,Park Jimin,hyunjin55@inha.edu,1056802781,20051017,M,"43 CheongunRo, GyeyangGu, Incheon 123454",1,25,Drama Club,LM<i32CG?x,South Korea
20240012,Choi Soojin,IBT,Jung Hoseok,soojin1@inha.edu,1028238466,19990228,F,"91 MyeongdongRo, YeonsuGu, Incheon 127594",1,0,Music Society,"o+,I~u)5sy",United States
20240013,Dilnoza,ISE,Kang Daehyun,dilnoza20@inha.edu,1081509376,20020827,F,"90 OndangRo, NamdongGu, Incheon 120776",1,25,Game Programming,1/7Wk%^&xc,Australia
20240014,Hadi Budi,KLC,Lee Hana,budi99@inha.edu,1063013312,19990820,M,"40 CheongunRo, YeonsuGu, Incheon 123022",1,0,Skating,!YKQ>Qo%w',India
20240015,Madina,ISE,Kim Seokjin,madina40@inha.edu,1084933114,19971214,F,"17 CheongunRo, BupyeongGu, Incheon 122952",1,25,0,+0QTOCev@Y,Uzbekistan
20240016,Choi Soojin,IBT,Jung Eunji,soojin52@inha.edu,1028583336,19970128,F,"32 GeumgangRo, YeonsuGu, Incheon 121444",1,0,Debate Team,"[Va9qB2l""=",India
20240017,Gulnoza,ISE,Kang Daehyun,gulnoza67@inha.edu,1018384041,20010206,F,"8 GeumgangRo, SeoGu, Incheon 127691",1,0,Debate Team,"Qv[X^}+,)X",Germany
20240018,Choi Soojin,IBT,Lee Hana,soojin27@inha.edu,1058271016,19981025,F,"5 GeumgangRo, BupyeongGu, Incheon 127735",1,100,0,Yhns`D\Oi',United States
20240019,Kang Seoyeon,IBT,Jung Hoseok,seoyeon46@inha.edu,1029577919,19960607,F,"98 CheongunRo, SeoGu, Incheon 124963",1,50,Debate Team,;2\9u.tVD{,South Korea
20240020,Gulnoza,ISE,Jung Eunji,gulnoza47@inha.edu,1060989194,20020510,F,"70 OndangRo, BupyeongGu, Incheon 123451",1,0,Debate Team,}cUUhsp2dO,India
20240021,Ziyoda,ISE,Jung Hoseok,ziyoda51@inha.edu,1028121157,20010624,F,"94 GeumgangRo, BupyeongGu, Incheon 124330",1,0,Kayaking,HgZZEx^+K:,United States
